ASIN,RetailerId,CurrencyId,ProductId,PaymentTypeId,CustomerId,StatusId,GiftId,Order ID,Order Date,Purchase Order Number,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal Tax,Quantity,Ship Date,Item Serial Number,SalesPerson Id
B006916,1,1,1,2,1,6,null,ORD-002036,2025-03-06,PO-02036,483.73,48.37,6.21,53.08,1916.08,193.48,4,2025-03-13,null,SP-026
B006328,1,1,3,1,1,3,null,ORD-002037,2025-03-11,PO-02037,391.35,39.14,18.7,29.11,1204.14,117.42,3,2025-03-27,null,SP-026
B003093,1,1,2,1,1,7,null,ORD-002038,2025-03-03,PO-02038,452.49,45.25,19.01,22.26,4279.32,407.25,9,2025-03-05,null,SP-009
B008461,1,1,1,2,1,7,null,ORD-002039,2025-03-13,PO-02039,127.06,12.71,6.86,20.64,1191.3,127.1,10,2025-03-20,null,SP-034
B002140,1,1,1,1,1,6,null,ORD-002040,2025-03-12,PO-02040,201.24,20.12,14.6,27.72,1936.4,201.2,10,2025-03-05,null,SP-002
B006334,1,1,3,2,1,8,null,ORD-002041,2025-03-11,PO-02041,342.93,34.29,18.58,12.95,364.27,34.29,1,2025-03-18,null,SP-038
B006305,1,1,2,1,1,1,null,ORD-002042,2025-03-11,PO-02042,35.49,3.55,8.83,5.03,34.01,3.55,1,2025-03-11,null,SP-032
B002635,1,1,1,2,1,2,null,ORD-002043,2025-03-17,PO-02043,59.29,5.93,17.31,10.75,272.35,29.65,5,2025-03-09,null,SP-002
B003737,1,1,2,2,1,6,null,ORD-002044,2025-03-14,PO-02044,212.84,21.28,9,1.74,697.14,63.84,3,2025-03-02,null,SP-010
B001181,1,1,1,1,1,2,null,ORD-002045,2025-03-08,PO-02045,97.53,9.75,17.35,1.12,530.8,48.75,5,2025-03-22,null,SP-035
B002280,1,1,1,1,1,1,null,ORD-002046,2025-03-22,PO-02046,65.3,6.53,14.62,2.54,485.03,45.71,7,2025-03-13,null,SP-013
B009933,1,1,3,3,1,9,null,ORD-002047,2025-03-11,PO-02047,68.7,6.87,6.72,8.17,674,68.7,10,2025-03-20,null,SP-011
B009470,1,1,3,2,1,9,null,ORD-002048,2025-03-22,PO-02048,197.53,19.75,5.82,17.27,1000.05,98.75,5,2025-03-17,null,SP-032
B009555,1,1,2,2,1,5,null,ORD-002049,2025-03-17,PO-02049,165.26,16.53,12.6,7.41,871.9,82.65,5,2025-03-18,null,SP-023
B001041,1,1,3,2,1,8,null,ORD-002050,2025-03-16,PO-02050,228.3,22.83,14.89,8.69,1697.08,159.81,7,2025-03-21,null,SP-026
B001589,1,1,2,2,1,2,null,ORD-002051,2025-03-13,PO-02051,86.74,8.67,19.36,1.17,565.44,52.02,6,2025-03-05,null,SP-030
B001891,1,1,2,2,1,1,null,ORD-002052,2025-03-24,PO-02052,447.78,44.78,7.66,24.44,2340.6,223.9,5,2025-03-21,null,SP-038
B004057,1,1,3,3,1,9,null,ORD-002053,2025-03-01,PO-02053,178.35,17.84,15.47,32.45,982.44,107.04,6,2025-03-15,null,SP-035
B003385,1,1,1,1,1,4,null,ORD-002054,2025-03-22,PO-02054,354.86,35.49,14.38,6.97,383.38,35.49,1,2025-03-04,null,SP-023
B005121,1,1,2,3,1,6,null,ORD-002055,2025-03-27,PO-02055,83.62,8.36,11.65,16.58,301.6,33.44,4,2025-03-07,null,SP-040
B002973,1,1,1,3,1,7,null,ORD-002056,2025-03-05,PO-02056,110.84,11.08,14.76,10.67,890,88.64,8,2025-03-26,null,SP-004
B004453,1,1,3,3,1,2,null,ORD-002057,2025-03-12,PO-02057,350.91,35.09,19.34,53.05,665.9,70.18,2,2025-03-09,null,SP-017
B001183,1,1,2,1,1,7,null,ORD-002058,2025-03-11,PO-02058,414.59,41.46,12,62.9,786.3,82.92,2,2025-03-03,null,SP-032
B008995,1,1,1,3,1,6,null,ORD-002059,2025-03-26,PO-02059,315.71,31.57,8.83,59.1,2305.44,252.56,8,2025-03-23,null,SP-035
B007083,1,1,3,2,1,2,null,ORD-002060,2025-03-13,PO-02060,223.6,22.36,14.47,10.15,1179.05,111.8,5,2025-03-21,null,SP-014
B002759,1,1,3,2,1,4,null,ORD-002061,2025-03-25,PO-02061,231.06,23.11,18.88,12.14,726.09,69.33,3,2025-03-07,null,SP-031
B003490,1,1,1,3,1,9,null,ORD-002062,2025-03-03,PO-02062,145.06,14.51,5.99,5.96,614.44,58.04,4,2025-03-26,null,SP-020
B009655,1,1,1,1,1,2,null,ORD-002063,2025-03-01,PO-02063,105.33,10.53,17.51,17.11,888.75,94.77,9,2025-03-13,null,SP-004
B002214,1,1,2,2,1,7,null,ORD-002064,2025-03-04,PO-02064,304.03,30.4,10.98,34.42,1800.06,182.4,6,2025-03-23,null,SP-028
B008574,1,1,1,1,1,5,null,ORD-002065,2025-03-27,PO-02065,147.88,14.79,6.08,24.86,413.43,44.37,3,2025-03-06,null,SP-022
B008492,1,1,1,1,1,2,null,ORD-002066,2025-03-12,PO-02066,184.49,18.45,10.29,24.65,713.16,73.8,4,2025-03-18,null,SP-024
B004718,1,1,3,1,1,5,null,ORD-002067,2025-03-07,PO-02067,39.46,3.95,9.61,0.97,339.52,31.6,8,2025-03-22,null,SP-037
B001234,1,1,1,2,1,9,null,ORD-002068,2025-03-16,PO-02068,239.72,23.97,18.67,7.38,1281.55,119.85,5,2025-03-25,null,SP-031
B004213,1,1,3,1,1,7,null,ORD-002069,2025-03-07,PO-02069,228.6,22.86,5.75,3.12,1241.7,114.3,5,2025-03-08,null,SP-022
B005588,1,1,2,3,1,7,null,ORD-002070,2025-03-11,PO-02070,56.35,5.64,14.94,7.41,218.32,22.56,4,2025-03-16,null,SP-038
B002550,1,1,2,2,1,7,null,ORD-002071,2025-03-09,PO-02071,65.94,6.59,13.77,11.83,485.6,52.72,8,2025-03-04,null,SP-039
B004309,1,1,1,3,1,6,null,ORD-002072,2025-03-01,PO-02072,77.6,7.76,19.6,2.03,749.97,69.84,9,2025-03-11,null,SP-039
B005367,1,1,1,1,1,6,null,ORD-002073,2025-03-06,PO-02073,458.41,45.84,10.62,54.19,4050.54,412.56,9,2025-03-27,null,SP-033
B005109,1,1,3,1,1,3,null,ORD-002074,2025-03-19,PO-02074,110.34,11.03,5.27,21.92,895.05,99.27,9,2025-03-22,null,SP-016
B009150,1,1,3,1,1,1,null,ORD-002075,2025-03-08,PO-02075,187.24,18.72,7.39,4.88,402.16,37.44,2,2025-03-16,null,SP-035
B002278,1,1,2,1,1,1,null,ORD-002076,2025-03-11,PO-02076,313.74,31.37,5.45,56.6,2596.59,282.33,9,2025-03-18,null,SP-030
B007557,1,1,1,2,1,2,null,ORD-002077,2025-03-10,PO-02077,330.13,33.01,11.53,9.74,706.8,66.02,2,2025-03-19,null,SP-024
B006167,1,1,2,3,1,8,null,ORD-002078,2025-03-08,PO-02078,25.29,2.53,13.35,3.49,48.66,5.06,2,2025-03-08,null,SP-036
B008965,1,1,2,3,1,3,null,ORD-002079,2025-03-03,PO-02079,159.94,15.99,6.49,1.59,1743.4,159.9,10,2025-03-19,null,SP-014
B004780,1,1,1,1,1,4,null,ORD-002080,2025-03-04,PO-02080,297.19,29.72,12.92,56.91,1620,178.32,6,2025-03-18,null,SP-013
B004645,1,1,1,2,1,3,null,ORD-002081,2025-03-13,PO-02081,43.95,4.4,16.87,5.87,169.92,17.6,4,2025-03-16,null,SP-011
B008805,1,1,2,2,1,1,null,ORD-002082,2025-03-14,PO-02082,395.78,39.58,13.95,5.14,2151.1,197.9,5,2025-03-10,null,SP-038
B007556,1,1,2,1,1,2,null,ORD-002083,2025-03-15,PO-02083,26.6,2.66,15.69,3.29,129.85,13.3,5,2025-03-13,null,SP-023
B007859,1,1,1,2,1,1,null,ORD-002084,2025-03-25,PO-02084,153.98,15.4,6.34,23.8,1164.64,123.2,8,2025-03-28,null,SP-005
B005981,1,1,3,1,1,3,null,ORD-002085,2025-03-02,PO-02085,184.89,18.49,5.25,7.68,587.1,55.47,3,2025-03-13,null,SP-020
B003792,1,1,2,3,1,4,null,ORD-002086,2025-03-19,PO-02086,305.32,30.53,9.21,31.3,1522.75,152.65,5,2025-03-16,null,SP-006
B004358,1,1,2,2,1,1,null,ORD-002087,2025-03-05,PO-02087,137.4,13.74,5.08,11.63,976.57,96.18,7,2025-03-03,null,SP-007
B006191,1,1,2,1,1,4,null,ORD-002088,2025-03-28,PO-02088,365.23,36.52,5.09,47.71,3540.4,365.2,10,2025-03-12,null,SP-036
B003858,1,1,1,1,1,2,null,ORD-002089,2025-03-01,PO-02089,126.87,12.69,14.27,7.66,1319,126.9,10,2025-03-04,null,SP-001
B001418,1,1,1,2,1,6,null,ORD-002090,2025-03-05,PO-02090,466.14,46.61,19.19,28.52,1452.69,139.83,3,2025-03-23,null,SP-035
B004126,1,1,1,2,1,1,null,ORD-002091,2025-03-02,PO-02091,408.33,40.83,16.97,32.37,4167.9,408.3,10,2025-03-14,null,SP-039
B004360,1,1,2,2,1,5,null,ORD-002092,2025-03-24,PO-02092,120.25,12.03,8.39,18.52,1137.6,120.3,10,2025-03-20,null,SP-029
B003486,1,1,3,3,1,4,null,ORD-002093,2025-03-05,PO-02093,201.56,20.16,18.09,24.84,984.4,100.8,5,2025-03-11,null,SP-037
B003341,1,1,2,1,1,1,null,ORD-002094,2025-03-03,PO-02094,244.22,24.42,15.75,38.01,1614.41,170.94,7,2025-03-07,null,SP-017
B005961,1,1,2,1,1,2,null,ORD-002095,2025-03-11,PO-02095,437.29,43.73,9.6,23.57,4574.5,437.3,10,2025-03-12,null,SP-011
B003031,1,1,3,1,1,6,null,ORD-002096,2025-03-08,PO-02096,16.55,1.66,9.35,0.76,139.6,13.28,8,2025-03-20,null,SP-038
B007364,1,1,3,3,1,7,null,ORD-002097,2025-03-17,PO-02097,439.24,43.92,15.46,87.71,3954.5,439.2,10,2025-03-01,null,SP-035
B001537,1,1,2,1,1,5,null,ORD-002098,2025-03-07,PO-02098,397.98,39.8,19.27,5.47,1729.24,159.2,4,2025-03-07,null,SP-015
B003605,1,1,3,3,1,2,null,ORD-002099,2025-03-18,PO-02099,261.2,26.12,9.48,18.46,806.58,78.36,3,2025-03-25,null,SP-024
B002705,1,1,3,2,1,1,null,ORD-002100,2025-03-04,PO-02100,63.56,6.36,12.85,7.59,373.98,38.16,6,2025-03-15,null,SP-038
B003990,1,1,1,2,1,1,null,ORD-002101,2025-03-28,PO-02101,316.92,31.69,7.6,50.49,596.24,63.38,2,2025-03-19,null,SP-006
B006004,1,1,1,1,1,1,null,ORD-002102,2025-03-19,PO-02102,276.12,27.61,14.41,7.42,1185.24,110.44,4,2025-03-07,null,SP-005
B001775,1,1,2,2,1,4,null,ORD-002103,2025-03-23,PO-02103,478.67,47.87,13.06,71.69,3183.95,335.09,7,2025-03-11,null,SP-002
B003667,1,1,1,2,1,2,null,ORD-002104,2025-03-05,PO-02104,383.29,38.33,6.12,14.31,2443.86,229.98,6,2025-03-12,null,SP-033
B007113,1,1,3,3,1,4,null,ORD-002105,2025-03-11,PO-02105,106.05,10.61,19.16,12.03,941.67,95.49,9,2025-03-28,null,SP-030
B001349,1,1,2,3,1,5,null,ORD-002106,2025-03-07,PO-02106,85.82,8.58,17.85,6.32,352.32,34.32,4,2025-03-13,null,SP-004
B009348,1,1,1,1,1,7,null,ORD-002107,2025-03-10,PO-02107,169.22,16.92,16.73,13.8,1206.38,118.44,7,2025-03-16,null,SP-002
B004000,1,1,3,2,1,7,null,ORD-002108,2025-03-19,PO-02108,378,37.8,5.74,33.28,1147.56,113.4,3,2025-03-08,null,SP-017
B006693,1,1,3,2,1,6,null,ORD-002109,2025-03-03,PO-02109,262.13,26.21,10.54,44.09,2198.25,235.89,9,2025-03-26,null,SP-011
B006486,1,1,2,2,1,7,null,ORD-002110,2025-03-01,PO-02110,170.51,17.05,13.57,24.14,817.1,85.25,5,2025-03-27,null,SP-009
B005250,1,1,3,1,1,3,null,ORD-002111,2025-03-28,PO-02111,258.65,25.86,5.49,11.45,546.12,51.72,2,2025-03-12,null,SP-007
B004400,1,1,2,2,1,1,null,ORD-002112,2025-03-13,PO-02112,281.39,28.14,6.83,48.3,1567.38,168.84,6,2025-03-19,null,SP-026
B004841,1,1,3,2,1,9,null,ORD-002113,2025-03-08,PO-02113,481.92,48.19,13.33,14.6,4124.08,385.52,8,2025-03-10,null,SP-018
B003331,1,1,2,3,1,7,null,ORD-002114,2025-03-06,PO-02114,352.7,35.27,16.83,51.92,3360.5,352.7,10,2025-03-20,null,SP-020
B009909,1,1,2,2,1,8,null,ORD-002115,2025-03-25,PO-02115,32.48,3.25,14.12,1.05,138.72,13,4,2025-03-19,null,SP-033
B003832,1,1,1,1,1,7,null,ORD-002116,2025-03-11,PO-02116,338.19,33.82,6.19,62.31,2167.9,236.74,7,2025-03-16,null,SP-035
B003619,1,1,3,2,1,5,null,ORD-002117,2025-03-27,PO-02117,495.74,49.57,6.1,84.75,921.12,99.14,2,2025-03-24,null,SP-037
B001256,1,1,3,2,1,9,null,ORD-002118,2025-03-15,PO-02118,194.48,19.45,6.42,14.98,198.95,19.45,1,2025-03-23,null,SP-040
B001992,1,1,2,1,1,7,null,ORD-002119,2025-03-20,PO-02119,339.46,33.95,19.66,2.74,741.34,67.9,2,2025-03-11,null,SP-008
B004673,1,1,2,1,1,9,null,ORD-002120,2025-03-08,PO-02120,140.66,14.07,7.21,26.44,1026.32,112.56,8,2025-03-20,null,SP-028
B003990,1,1,1,2,1,4,null,ORD-002121,2025-03-03,PO-02121,132.76,13.28,11.02,24.39,364.95,39.84,3,2025-03-17,null,SP-029
B006536,1,1,1,1,1,7,null,ORD-002122,2025-03-05,PO-02122,248.73,24.87,16.18,25.74,247.86,24.87,1,2025-03-05,null,SP-036
B001720,1,1,1,2,1,7,null,ORD-002123,2025-03-25,PO-02123,216.12,21.61,7.77,35,202.73,21.61,1,2025-03-03,null,SP-029
B009573,1,1,1,2,1,4,null,ORD-002124,2025-03-13,PO-02124,363.79,36.38,9.32,60.86,3053.79,327.42,9,2025-03-07,null,SP-029
B001718,1,1,3,3,1,2,null,ORD-002125,2025-03-19,PO-02125,217,21.7,8.59,22.02,433.36,43.4,2,2025-03-03,null,SP-031
B007745,1,1,3,3,1,2,null,ORD-002126,2025-03-23,PO-02126,283.74,28.37,13.18,20.57,2040.78,198.59,7,2025-03-08,null,SP-005
B006364,1,1,1,1,1,8,null,ORD-002127,2025-03-01,PO-02127,148.81,14.88,10.87,23.73,839.76,89.28,6,2025-03-27,null,SP-020
B005040,1,1,2,3,1,4,null,ORD-002128,2025-03-13,PO-02128,342.99,34.3,15.65,58.33,2551.68,274.4,8,2025-03-17,null,SP-036
B002024,1,1,2,2,1,5,null,ORD-002129,2025-03-18,PO-02129,317.01,31.7,15.73,55.03,2643.12,285.3,9,2025-03-15,null,SP-033
B003102,1,1,3,1,1,4,null,ORD-002130,2025-03-20,PO-02130,362.66,36.27,17.41,19.25,1898.4,181.35,5,2025-03-28,null,SP-004
B002292,1,1,3,2,1,5,null,ORD-002131,2025-03-23,PO-02131,137.87,13.79,19.92,23.99,893.69,96.53,7,2025-03-23,null,SP-034
B005414,1,1,3,1,1,4,null,ORD-002132,2025-03-05,PO-02132,235.6,23.56,7.05,28.91,460.5,47.12,2,2025-03-08,null,SP-013
B003274,1,1,1,3,1,8,null,ORD-002133,2025-03-05,PO-02133,148.81,14.88,15.73,21.69,994,104.16,7,2025-03-19,null,SP-022
B007423,1,1,2,2,1,1,null,ORD-002134,2025-03-27,PO-02134,95.02,9.5,12.15,16.57,87.95,9.5,1,2025-03-04,null,SP-007
B007197,1,1,2,1,1,4,null,ORD-002135,2025-03-16,PO-02135,224.97,22.5,9.35,36.94,1052.65,112.5,5,2025-03-21,null,SP-036
B005196,1,1,3,1,1,3,null,ORD-002136,2025-03-27,PO-02136,87.87,8.79,11.51,9.29,436.85,43.95,5,2025-03-11,null,SP-037
B001449,1,1,2,2,1,1,null,ORD-002137,2025-03-19,PO-02137,343.88,34.39,15.66,19.09,2873.44,275.12,8,2025-03-12,null,SP-034
B007999,1,1,2,2,1,2,null,ORD-002138,2025-03-26,PO-02138,331.79,33.18,18.61,52.57,624.8,66.36,2,2025-03-28,null,SP-021
B004032,1,1,3,3,1,1,null,ORD-002139,2025-03-21,PO-02139,343.03,34.3,17.13,32.59,2068.44,205.8,6,2025-03-10,null,SP-013
B009185,1,1,1,1,1,1,null,ORD-002140,2025-03-09,PO-02140,149.33,14.93,7.15,9.43,928.98,89.58,6,2025-03-07,null,SP-040
B002099,1,1,3,1,1,9,null,ORD-002141,2025-03-20,PO-02141,393.69,39.37,5.81,21.28,411.78,39.37,1,2025-03-11,null,SP-038
B008940,1,1,3,1,1,4,null,ORD-002142,2025-03-14,PO-02142,260.26,26.03,13.96,10.4,1931.23,182.21,7,2025-03-18,null,SP-002
B006319,1,1,3,2,1,7,null,ORD-002143,2025-03-19,PO-02143,331.08,33.11,8.73,29.97,1002.66,99.33,3,2025-03-12,null,SP-014
B008870,1,1,1,2,1,9,null,ORD-002144,2025-03-14,PO-02144,491.04,49.1,7.22,16.8,4186.72,392.8,8,2025-03-22,null,SP-006
B006295,1,1,2,2,1,2,null,ORD-002145,2025-03-15,PO-02145,202.13,20.21,16.52,21.69,1003.25,101.05,5,2025-03-22,null,SP-029
B009625,1,1,3,1,1,2,null,ORD-002146,2025-03-10,PO-02146,205.79,20.58,17.24,7.57,218.8,20.58,1,2025-03-21,null,SP-014
B003653,1,1,2,2,1,7,null,ORD-002147,2025-03-08,PO-02147,211.21,21.12,5.83,27.47,1434.02,147.84,7,2025-03-05,null,SP-037
B006534,1,1,3,2,1,3,null,ORD-002148,2025-03-27,PO-02148,429.54,42.95,5.6,22.92,1348.71,128.85,3,2025-03-22,null,SP-015
B002686,1,1,3,2,1,3,null,ORD-002149,2025-03-07,PO-02149,191.63,19.16,15.85,28.52,546.81,57.48,3,2025-03-13,null,SP-019
B003625,1,1,3,2,1,7,null,ORD-002150,2025-03-13,PO-02150,329.65,32.96,16.5,39.52,323.09,32.96,1,2025-03-27,null,SP-031
B007368,1,1,2,1,1,3,null,ORD-002151,2025-03-21,PO-02151,450.38,45.04,18.28,89.91,3244.08,360.32,8,2025-03-19,null,SP-021
B003059,1,1,1,2,1,4,null,ORD-002152,2025-03-01,PO-02152,232.06,23.21,6.67,0.83,1781.08,162.47,7,2025-03-24,null,SP-023
B001865,1,1,2,2,1,1,null,ORD-002153,2025-03-07,PO-02153,16.85,1.69,17.79,1.73,151.29,15.21,9,2025-03-16,null,SP-002
B003297,1,1,2,3,1,9,null,ORD-002154,2025-03-12,PO-02154,95.41,9.54,11.59,18.56,345.56,38.16,4,2025-03-03,null,SP-028
B007403,1,1,2,2,1,7,null,ORD-002155,2025-03-14,PO-02155,150.72,15.07,5.87,26.84,416.85,45.21,3,2025-03-20,null,SP-007
B009417,1,1,1,2,1,2,null,ORD-002156,2025-03-27,PO-02156,450.84,45.08,7.85,60.64,870.56,90.16,2,2025-03-09,null,SP-008
B004277,1,1,3,3,1,5,null,ORD-002157,2025-03-10,PO-02157,353.67,35.37,15.73,11.62,1132.26,106.11,3,2025-03-08,null,SP-027
B002687,1,1,2,2,1,3,null,ORD-002158,2025-03-03,PO-02158,474.7,47.47,11.47,23.93,3487.68,332.29,7,2025-03-23,null,SP-006
B004689,1,1,2,1,1,7,null,ORD-002159,2025-03-14,PO-02159,85.81,8.58,15.09,8.32,430.35,42.9,5,2025-03-16,null,SP-016
B006903,1,1,1,3,1,5,null,ORD-002160,2025-03-18,PO-02160,280.77,28.08,13.07,13.96,1179.56,112.32,4,2025-03-05,null,SP-011
B008809,1,1,2,2,1,9,null,ORD-002161,2025-03-23,PO-02161,154.48,15.45,14.36,9.12,1286.48,123.6,8,2025-03-07,null,SP-025
B008622,1,1,1,1,1,8,null,ORD-002162,2025-03-22,PO-02162,331.77,33.18,8.94,23.14,2050.86,199.08,6,2025-03-05,null,SP-014
B003815,1,1,1,1,1,9,null,ORD-002163,2025-03-04,PO-02163,291.92,29.19,8.97,38.65,1412.3,145.95,5,2025-03-04,null,SP-022
B003624,1,1,2,1,1,8,null,ORD-002164,2025-03-11,PO-02164,288.61,28.86,14.16,10.51,2148.72,202.02,7,2025-03-20,null,SP-027
B006609,1,1,1,2,1,1,null,ORD-002165,2025-03-24,PO-02165,123.64,12.36,16.75,4.63,919.59,86.52,7,2025-03-15,null,SP-030
B004532,1,1,2,2,1,9,null,ORD-002166,2025-03-25,PO-02166,306.64,30.66,7.84,2.5,334.8,30.66,1,2025-03-14,null,SP-034
B006747,1,1,1,3,1,2,null,ORD-002167,2025-03-20,PO-02167,213.74,21.37,13.75,15.45,1757.28,170.96,8,2025-03-17,null,SP-007
B003608,1,1,2,2,1,9,null,ORD-002168,2025-03-19,PO-02168,323.42,32.34,12.12,43.05,3127.1,323.4,10,2025-03-07,null,SP-034
B007126,1,1,1,3,1,9,null,ORD-002169,2025-03-03,PO-02169,189.31,18.93,12.01,28.85,1076.34,113.58,6,2025-03-14,null,SP-020
B002119,1,1,1,2,1,3,null,ORD-002170,2025-03-01,PO-02170,293.89,29.39,9.97,50.27,546.02,58.78,2,2025-03-16,null,SP-011
B003295,1,1,2,2,1,1,null,ORD-002171,2025-03-17,PO-02171,123.83,12.38,11.54,9.66,126.55,12.38,1,2025-03-14,null,SP-008
B002712,1,1,1,2,1,4,null,ORD-002172,2025-03-10,PO-02172,253.23,25.32,11.13,24.67,1269.4,126.6,5,2025-03-01,null,SP-001
B009753,1,1,3,3,1,3,null,ORD-002173,2025-03-13,PO-02173,398.13,39.81,10.42,62.27,3381.03,358.29,9,2025-03-06,null,SP-037
B009613,1,1,3,3,1,4,null,ORD-002174,2025-03-09,PO-02174,372.23,37.22,5.55,39.64,1109.43,111.66,3,2025-03-14,null,SP-029
B006091,1,1,3,1,1,6,null,ORD-002175,2025-03-17,PO-02175,384.31,38.43,16.63,14.97,2038.85,192.15,5,2025-03-03,null,SP-016
B001791,1,1,2,3,1,3,null,ORD-002176,2025-03-07,PO-02176,189.62,18.96,7.7,32.19,705.56,75.84,4,2025-03-23,null,SP-014
B001178,1,1,2,1,1,6,null,ORD-002177,2025-03-21,PO-02177,469.65,46.97,8.19,8.75,507.87,46.97,1,2025-03-20,null,SP-031
B005361,1,1,2,2,1,7,null,ORD-002178,2025-03-24,PO-02178,335.01,33.5,8.32,22.47,3460.4,335,10,2025-03-11,null,SP-027
B003606,1,1,1,1,1,2,null,ORD-002179,2025-03-11,PO-02179,475.61,47.56,13.46,43.71,1438.38,142.68,3,2025-03-26,null,SP-029
B008433,1,1,3,1,1,5,null,ORD-002180,2025-03-16,PO-02180,205.01,20.5,14.11,2.05,2011.14,184.5,9,2025-03-20,null,SP-038
B003665,1,1,2,1,1,4,null,ORD-002181,2025-03-11,PO-02181,91.41,9.14,18.92,1.38,694.19,63.98,7,2025-03-21,null,SP-016
B003122,1,1,3,3,1,7,null,ORD-002182,2025-03-10,PO-02182,187.92,18.79,10.37,12.05,973.3,93.95,5,2025-03-27,null,SP-017
B002092,1,1,3,3,1,8,null,ORD-002183,2025-03-09,PO-02183,480.11,48.01,8.78,69.16,4589.6,480.1,10,2025-03-19,null,SP-020
B005310,1,1,1,2,1,9,null,ORD-002184,2025-03-25,PO-02184,430.24,43.02,12.39,26.17,4023.81,387.18,9,2025-03-23,null,SP-020
B003080,1,1,2,3,1,8,null,ORD-002185,2025-03-09,PO-02185,470.95,47.09,11.66,65.17,4075.83,423.81,9,2025-03-15,null,SP-038
B005149,1,1,1,1,1,9,null,ORD-002186,2025-03-21,PO-02186,139.4,13.94,6.93,17.03,817.86,83.64,6,2025-03-08,null,SP-033
B008135,1,1,3,1,1,8,null,ORD-002187,2025-03-25,PO-02187,196.83,19.68,15.22,22.89,387.24,39.36,2,2025-03-07,null,SP-012
B003189,1,1,2,2,1,9,null,ORD-002188,2025-03-13,PO-02188,108.21,10.82,6.52,15.96,721.49,75.74,7,2025-03-14,null,SP-019
B005258,1,1,1,1,1,3,null,ORD-002189,2025-03-07,PO-02189,113.81,11.38,5.85,7.58,470.44,45.52,4,2025-03-04,null,SP-038
B004306,1,1,3,3,1,8,null,ORD-002190,2025-03-25,PO-02190,77.89,7.79,17.9,13.34,434.04,46.74,6,2025-03-04,null,SP-036
B003146,1,1,2,2,1,4,null,ORD-002191,2025-03-01,PO-02191,284.93,28.49,10.46,54.89,1809.71,199.43,7,2025-03-22,null,SP-021
B001526,1,1,2,3,1,2,null,ORD-002192,2025-03-26,PO-02192,137.6,13.76,7.57,12.54,277.64,27.52,2,2025-03-15,null,SP-037
B001158,1,1,3,1,1,9,null,ORD-002193,2025-03-25,PO-02193,436.33,43.63,8.23,53.69,1278.81,130.89,3,2025-03-26,null,SP-002
B009394,1,1,1,1,1,6,null,ORD-002194,2025-03-02,PO-02194,436.92,43.69,19.43,8.53,4248.72,393.21,9,2025-03-14,null,SP-039
B009738,1,1,2,3,1,6,null,ORD-002195,2025-03-12,PO-02195,342.63,34.26,16.42,3.01,1869.4,171.3,5,2025-03-20,null,SP-039
B004820,1,1,3,1,1,6,null,ORD-002196,2025-03-21,PO-02196,411.12,41.11,17.64,52.68,2796.85,287.77,7,2025-03-16,null,SP-015
B004895,1,1,2,1,1,8,null,ORD-002197,2025-03-28,PO-02197,39.66,3.97,11.99,2.96,325.36,31.76,8,2025-03-10,null,SP-021
B007820,1,1,3,2,1,2,null,ORD-002198,2025-03-09,PO-02198,443.88,44.39,9.03,28.77,4135.5,399.51,9,2025-03-03,null,SP-035
B009942,1,1,1,2,1,1,null,ORD-002199,2025-03-09,PO-02199,490.7,49.07,9.31,94.86,1779.64,196.28,4,2025-03-18,null,SP-016
B009239,1,1,1,2,1,7,null,ORD-002200,2025-03-10,PO-02200,203.44,20.34,17.67,38.93,739.4,81.36,4,2025-03-07,null,SP-030
B002204,1,1,2,2,1,7,null,ORD-002201,2025-03-23,PO-02201,97.61,9.76,12.49,9.41,195.92,19.52,2,2025-03-11,null,SP-038
B006798,1,1,3,1,1,6,null,ORD-002202,2025-03-19,PO-02202,167.48,16.75,8.84,16.85,1171.66,117.25,7,2025-03-06,null,SP-020
B002589,1,1,1,1,1,9,null,ORD-002203,2025-03-26,PO-02203,435.46,43.55,7.46,70.19,3679.38,391.95,9,2025-03-27,null,SP-012
B004332,1,1,1,2,1,8,null,ORD-002204,2025-03-02,PO-02204,159.06,15.91,9.56,13.67,967.8,95.46,6,2025-03-17,null,SP-009
B007866,1,1,1,2,1,7,null,ORD-002205,2025-03-11,PO-02205,213.97,21.4,10.67,5.45,2299.2,214,10,2025-03-11,null,SP-038
B002687,1,1,1,1,1,9,null,ORD-002206,2025-03-12,PO-02206,477.31,47.73,8,52.75,1416.87,143.19,3,2025-03-26,null,SP-026
B003220,1,1,3,2,1,3,null,ORD-002207,2025-03-03,PO-02207,395.85,39.59,6.68,60.44,3375,356.31,9,2025-03-09,null,SP-017
B004056,1,1,3,2,1,3,null,ORD-002208,2025-03-22,PO-02208,33.35,3.34,7.45,0.5,289.52,26.72,8,2025-03-06,null,SP-027
B009159,1,1,2,3,1,4,null,ORD-002209,2025-03-28,PO-02209,325.28,32.53,13.58,12.34,345.47,32.53,1,2025-03-22,null,SP-023
B003943,1,1,1,2,1,3,null,ORD-002210,2025-03-14,PO-02210,198.64,19.86,9.25,30.22,1317.96,139.02,7,2025-03-05,null,SP-034
B009796,1,1,2,2,1,9,null,ORD-002211,2025-03-13,PO-02211,461.71,46.17,13.19,62.37,445.51,46.17,1,2025-03-09,null,SP-005
