ASIN,RetailerId,CurrencyId,ProductId,PaymentTypeId,CustomerId,StatusId,GiftId,Order ID,Order Date,Purchase Order Number,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal Tax,Quantity,Ship Date,Item Serial Number
4bfc19d3-0,2,5,1,4,20,18,null,49967e7d,2023-11-10,ee9ddcda-ff6,484.54,30.53,14.51,21.5,220.13,27.15,2,2023-11-20,f1204dfe-ca94-4
59b02863-5,3,5,14,3,10,16,null,71e4246a,2024-02-03,da7aef57-d50,309.12,42.92,8.77,5.37,34.57,25.83,4,2024-02-09,7085525a-47cf-4
3d721afa-3,5,4,4,3,6,15,null,a02a7991,2022-03-22,2c1973f9-35d,246,42.46,3.78,12.41,356.28,49.67,4,2022-03-25,4ae4c357-96aa-4
b8bbc479-1,2,5,8,3,19,18,83,4b0ca26d,2023-04-18,62de9cd8-c79,440.52,2.83,0.32,22.74,74.36,48.71,2,null,c538eed2-21a1-4
6a6f23db-2,5,1,6,1,1,15,null,a592e065,2023-04-04,14145593-077,371.13,15.85,1.51,26.94,551.06,33.72,1,2023-04-08,62115552-23ee-4
0651fa9b-a,1,1,7,1,17,18,null,280f5470,2024-01-31,f763a68e-0b6,347.67,8.65,8.35,19.91,274.26,24.39,3,2024-02-05,b5ed9ea4-a543-4
7b1cf3e0-f,4,4,16,1,14,3,null,155c7aa8,2024-04-21,fd024825-633,182.14,18.16,3.15,10.83,449.34,38.84,2,null,5fc07b82-545d-4
69f793de-8,4,1,14,4,9,17,null,57770813,2023-03-21,b515ed7a-526,31.34,33.06,19.17,27.12,104.2,38.19,1,2023-03-30,9d7a59f0-1588-4
085f33fa-0,3,2,11,3,9,3,null,3ad2de39,2024-01-05,9f268ace-105,495.35,10.79,19.41,7.97,323.84,12.99,2,2024-01-07,066fbd0c-bafe-4
cafa1878-8,4,5,7,2,16,13,32,24b2ae43,2024-10-08,c159fea4-424,479.02,48.99,17.8,8.54,199.39,48.1,1,2024-10-09,61209b90-26e5-4
132f192a-1,3,3,4,4,3,9,110,80b5c1ce,2023-02-20,afe397c6-10d,275.4,45.31,2.27,10.55,335.25,37.22,1,null,ef50dd50-b3f2-4
6b20d2b9-0,4,3,10,3,14,19,null,32326a11,2022-12-24,306e28bd-367,282.67,23.53,2.64,28.66,360.51,37.83,5,2022-12-28,54013d9d-7209-4
b0d5483c-c,1,4,3,2,4,19,null,a7d16031,2023-04-24,4e67756a-e09,202.31,35.01,8.99,24.97,139.99,40.11,1,2023-04-25,3e5d064f-d7c3-4
375b3f22-3,2,4,9,1,14,11,72,22ae1f83,2023-03-04,5edbb76d-232,415.3,28.37,18.02,6.78,89.63,20.21,4,2023-03-14,01b251b7-686c-4
67636b11-0,5,1,11,1,20,12,69,02e840ca,2024-09-04,f80d7401-732,103.05,1.19,11.25,11.02,575.96,21.81,3,2024-09-14,526248d8-54ac-4
cfa5030f-1,1,1,8,3,4,16,null,c2acb439,2024-05-01,eee7d72b-1b0,284.4,10.38,8.61,15.86,43.61,44.89,4,null,149f7b85-2172-4
783550e9-7,1,2,12,4,19,18,84,f3d36255,2022-11-24,ef54832a-208,266.68,18.7,14.53,5.86,327.15,36.5,2,2022-11-30,ae97d92b-fda2-4
723facc4-0,4,5,8,1,10,7,null,21598346,2022-09-15,71b62caf-739,277.4,31.41,12.8,19.58,574.55,42.3,3,2022-09-17,214819f2-80eb-4
1489885f-0,2,2,9,2,24,18,null,898447ff,2023-09-21,c0d053e9-928,24.75,14.02,9.75,5.88,366.75,43.61,4,2023-09-22,64fe2e93-e5fd-4
467bf41e-3,5,1,5,2,13,1,105,a35e2243,2023-11-19,eb9531a0-045,423.25,28.67,14.38,6.73,509.01,30.11,1,2023-11-29,47a8686b-3cc4-4
ec6a7ced-7,4,2,8,1,6,14,111,11f87043,2023-03-02,815d27e2-ff7,441.67,8.67,2.71,18.16,303.42,5.62,5,2023-03-09,8ec38216-6e8c-4
25eb39d5-3,5,2,12,3,21,8,72,ebbfef4b,2023-11-29,53c350c0-63e,96.4,7.75,15.15,4.74,449.27,20.92,5,2023-12-01,52e87031-3415-4
e8088d5a-c,5,4,19,1,3,9,null,f6cf2bd0,2023-10-06,c42932bf-397,336.99,34.78,2.82,1.43,425.78,16.46,2,2023-10-13,407c37b0-6d38-4
1e28b54e-9,2,2,4,4,20,3,null,c4008ded,2024-04-07,348253b1-70f,229.53,12.44,18.19,21.84,208.87,44.71,2,null,927e9bb5-ae5c-4
5d87f5cb-3,5,3,8,2,15,4,66,06707d0c,2024-03-18,98a3bdd1-d52,379.37,38.83,9.34,27.82,573.41,9.84,3,2024-03-27,e97e4695-3c7e-4
8d0773ae-2,1,5,15,1,11,12,71,f52a7801,2024-03-27,5cc9fe98-801,179.71,7.32,2.81,11.56,528.7,18.48,1,2024-03-30,aa5e38aa-7e57-4
0427fc54-b,2,3,13,3,23,10,null,3e9bba5f,2022-12-08,f166252a-bbb,447.59,7.62,17.67,7.28,92.1,14.15,5,2022-12-09,d09d88c3-27ec-4
ba617b2f-6,1,4,6,1,7,3,89,dab88ea6,2023-01-12,df48e4f3-84a,38.45,49.59,1.64,5.64,431.34,43.05,1,2023-01-14,f136d540-80de-4
2c6b6d2a-3,5,3,18,3,22,13,106,a172d7fa,2022-12-16,badd6fc3-b74,398.72,1.52,9.7,13.77,293.9,12.21,4,2022-12-25,9cb56ce1-7e8c-4
0d10294d-3,1,3,4,4,2,20,null,6807661f,2023-09-23,5d12b5a4-052,370.57,2.09,13.41,17.48,371.53,10.46,1,2023-09-25,8a39f484-97af-4
2825efa1-a,3,1,10,3,20,2,47,1620dd4d,2023-07-12,9c307e58-f06,201.43,17.99,11.65,21.12,56.68,33.23,1,null,2fa12aa5-7b54-4
0d837db1-5,1,1,7,1,10,15,null,a754d09b,2024-09-28,a7add0ee-898,265.64,24.17,17.46,13.91,219.17,19.23,4,null,b325df10-9710-4
8aaccbb7-4,4,4,19,1,14,15,111,c92d7a6a,2025-01-06,c191a98f-fe2,410.01,6.77,2.02,24.28,101.1,14.88,5,null,64262844-3bb5-4
5999ee3f-6,1,3,19,3,2,18,88,268722a2,2022-08-22,6fe806f1-68a,196.47,33.12,2.24,7.32,210.48,13.78,2,2022-08-26,7f0f63c5-a615-4
a407f98b-b,5,1,6,1,12,2,null,54900843,2025-02-27,f4a287f6-6ac,442.79,36.42,10.35,7.17,18.26,26.69,3,2025-03-03,589499af-e56d-4
a2c3db17-4,5,2,1,2,11,15,null,e6e3b5c8,2023-10-17,86febb9b-288,452.56,21.1,14.06,8.93,301.88,33,4,2023-10-19,21525774-6680-4
aff48994-b,5,4,18,3,9,11,114,6bfb5622,2023-02-16,06208c45-804,403.76,25.29,11.65,4.15,40.3,2.89,2,2023-02-17,45a08e60-93fb-4
077a7d12-1,4,1,10,4,7,10,null,98092b41,2024-02-21,5a27c499-d1f,45.34,32.1,3.28,5.23,294.89,36.53,3,null,d29852d1-3c6c-4
56ce6fc3-4,1,1,18,1,4,9,94,01cb8839,2022-06-29,2f0381fc-ae2,466.6,3.02,12.39,6.92,540.75,23.54,1,2022-07-02,d6446b57-f536-4
17c5c082-e,4,1,10,2,24,12,null,fab9a3d5,2022-10-21,34b86beb-bd0,200.5,25.91,5.76,19.78,187.58,4.81,2,null,771f1db5-3b98-4
8985c9b9-d,5,4,12,1,18,6,null,f10e57c8,2023-06-03,3662e097-003,173.56,13.11,8.02,24.23,334.22,43.2,3,2023-06-09,fb4c4707-6a53-4
f7e45b38-0,1,5,13,4,18,11,48,2bcc5703,2022-11-09,27b6a5a9-0a9,131.92,10.54,1.88,20.43,53.57,10.37,3,2022-11-18,ca650fab-2230-4
58ccafcc-b,3,3,14,2,23,4,null,46d22f49,2024-04-07,59d55460-66c,143.97,4.69,17.22,22.3,236.86,23.76,2,null,3a532c54-bfd8-4
4e09a2ad-e,4,5,4,4,7,13,70,0b18353b,2023-03-26,0d0812ad-26d,132.85,38.14,15.9,2.53,539.67,47.14,1,2023-03-27,21ea2e80-3284-4
7e5cfee6-b,1,5,4,4,5,12,null,c6c011ee,2022-12-12,a64ac156-c0b,420.83,41.97,13.97,7.27,212.83,32.1,5,2022-12-17,87d710fb-7148-4
f338384c-b,1,4,20,3,1,8,null,9a1c5b1e,2022-03-22,098e158b-29d,245.17,2.37,1.78,16.52,513.15,3.86,5,2022-03-24,5bb88384-4587-4
dd969490-e,5,4,19,2,1,17,94,7f82ae86,2024-07-08,fed7f449-c03,176.93,44.91,17.2,29.1,236.52,10.9,1,null,9220e898-914c-4
fae33001-9,5,4,9,1,8,20,84,d516eda7,2024-08-06,ab228aec-d0d,18.69,12.07,9.87,25.13,585.09,40.06,4,2024-08-11,22c00b50-19ca-4
78b95ef5-e,4,2,19,2,5,9,120,55d1b33f,2023-05-09,15ea5596-eba,219.48,38.26,14.85,9.4,385.33,11.93,4,2023-05-13,81ea6b35-0a62-4
f4c10bed-1,1,5,3,4,12,15,null,0fda68de,2023-06-26,812778ae-a06,390.37,11.57,11.05,2.41,310.13,48.89,5,2023-06-28,c352276a-ff19-4
efa5c896-9,2,4,15,3,20,20,null,06214bb9,2024-04-15,da33fb0e-222,168.15,13.99,11.55,23.19,574.64,9.5,5,2024-04-17,e3360682-db55-4
e66c768b-0,4,2,5,1,5,3,86,e5f7e684,2023-01-13,d682d5ab-247,118.67,34.75,10.86,25.14,259.63,30.48,3,null,56f52e33-1810-4
1b51f6f6-6,3,3,8,4,14,2,null,483f7b1f,2022-03-26,77e93586-474,208.32,17.13,0.48,1.59,379.4,42.87,1,null,7d27feb8-acd3-4
b671a9cc-1,4,2,10,4,13,17,70,82dab21d,2022-03-25,f6bdec0c-861,6.01,48.48,3.96,24.91,478.32,41.68,2,2022-04-03,413e3822-a032-4
003f0178-2,2,1,15,4,21,15,null,46ab7cad,2024-05-01,3c788fe1-837,322.08,39.74,4.31,28.76,107.83,21.14,4,2024-05-03,1d14f7d9-f286-4
fb3bc98f-9,3,4,6,3,2,2,null,8c4762b4,2023-08-01,db87b7a5-5ee,59.85,36.03,19.52,7.62,42.94,25.04,3,null,047f5314-26ec-4
a5ccd689-3,3,4,12,1,1,12,null,4f509415,2025-01-12,87d53504-914,318.71,14.49,19.1,15.82,225.15,14.81,5,2025-01-21,e56c9fa8-ac73-4
f3e122ca-8,2,3,14,1,7,15,38,94d546c1,2024-07-09,38c17f09-9e2,244.27,1.08,0.85,8.88,336.15,17.81,1,2024-07-19,92594d21-b5b4-4
d6047617-5,4,5,9,2,7,12,92,1602e8e5,2024-02-23,d9ee55cc-e1a,401.17,23.34,12.21,18.2,362.34,2.3,3,null,b23e23ce-1458-4
7fbaecef-e,3,1,6,4,20,8,null,061c4ab0,2023-08-04,18d1f631-930,475.82,43.93,10.24,18.6,145.73,26.15,5,2023-08-14,e52b984e-27e5-4
813b76d2-d,2,5,8,1,11,11,null,f47c3a96,2024-12-27,6e1368be-bd2,494.45,32.65,0.37,25.47,234.07,36.62,5,2024-12-30,baff2f31-6fc9-4
905f4831-f,2,1,8,3,21,5,null,c7792545,2024-06-16,cfb45809-766,95.63,43.47,13.89,24.21,335.47,19.71,5,2024-06-17,782f7ef7-f2a3-4
61f78eaf-4,4,4,2,4,1,16,null,73a6be15,2024-01-31,cf12e6c0-625,434.07,31.3,6.87,21.95,290.64,46.63,4,2024-02-05,4a2bae7a-5712-4
7981d8b2-d,3,5,8,2,14,12,111,5fd9a737,2024-12-05,397678aa-29d,313.68,25.53,8.15,9.95,587.98,35.76,1,2024-12-13,dcbe61cd-5f5d-4
b30bb891-b,4,2,5,4,7,1,null,e40c89ff,2023-02-21,a5efa65e-832,248.32,29.12,5.57,13.26,597.87,31.97,1,2023-02-28,8d54b82f-e0de-4
d8c6476a-8,4,2,9,1,22,13,null,374541dc,2022-10-11,d3ad018c-9e7,166.03,27.7,15.95,12.46,228.41,26.66,4,2022-10-15,1f66922b-c046-4
6a6fb947-2,4,1,3,1,16,18,82,a0ebf894,2024-02-28,efaa27e5-887,295.8,8.38,6.83,11.17,78.25,15.08,4,2024-03-06,ced831cc-ee6f-4
eced313c-c,3,3,1,3,23,8,68,e5fa8425,2022-08-01,53a60576-3d6,332.12,36.28,1.63,13.03,79.03,18.59,3,2022-08-09,30456eba-2352-4
0e81df83-a,5,5,11,1,24,11,40,60eadcc3,2024-03-05,2b002269-fc0,270.26,28.31,15.64,11.26,284.74,18,3,2024-03-13,bde6b5d0-313d-4
2e4a7dea-6,5,2,16,4,23,15,null,2ce3f1d3,2024-05-07,6b4519b6-6e9,344.85,49.6,11.97,22.29,256.77,7.7,1,null,9038e3c6-bfff-4
2ec5f217-a,5,2,10,4,19,1,34,060ff807,2024-01-11,89b2ecdc-a4a,326.67,20.83,5.54,5.99,36.41,47.67,2,2024-01-12,393c1834-11ac-4
e599c47b-8,1,5,1,4,10,5,null,5194c5b7,2022-12-08,133cfbaf-512,395.44,47.9,7.55,28.85,562.81,13.5,3,2022-12-13,a7df05b9-63e2-4
7b75fcc9-0,3,5,7,2,10,20,null,0eb67f98,2022-12-11,c8128fbb-5b7,203.29,37.64,3.39,4.26,286.67,5.2,3,2022-12-12,357b32a8-ad15-4
bc649ff1-1,4,5,11,2,3,15,90,23ea0eee,2024-01-21,fe183717-7d7,434.79,12.58,6.15,1.09,113.73,11.3,1,2024-01-29,53a57b25-b9c5-4
c1e8f309-9,3,4,18,1,9,2,32,ac388202,2024-09-09,9f6ca52b-8cc,498.09,33.09,15.63,27.25,131.47,4.24,2,2024-09-12,4a3deaed-b614-4
b038f2eb-d,4,2,9,2,22,7,null,c2bb628e,2024-10-18,c3cc9fa9-896,19.94,20.67,1.39,29.32,114.76,44.79,1,null,5531fb88-7127-4
8a1ead44-5,1,4,16,2,17,15,null,e04b9b27,2022-11-12,8a4863c4-949,110.11,43.51,5.8,25.69,103.2,10.94,2,null,4372d828-e89e-4
a358aa4e-b,5,5,20,2,10,9,112,750e3d0c,2023-10-07,0d848e83-650,213.88,31.56,0.52,8.48,82.32,23.97,5,2023-10-13,dac2d449-0d39-4
8dd6b2e7-f,5,2,9,1,21,6,72,5df3ac04,2025-02-26,be28fe94-947,306.36,6.95,6.95,26.06,479.1,9.44,5,2025-03-08,a8204e38-e9b5-4
4d2d256c-8,2,5,14,3,3,6,null,cf93a283,2023-10-26,3458e2d1-54b,464.52,49.15,6.12,2.98,15.01,27.7,5,2023-10-27,ea5f31a8-6301-4
75c37cf6-f,1,2,11,4,10,12,60,2dabd04b,2023-09-06,333e14f7-8f8,376.14,29.7,5.45,16.1,357.5,41.26,2,2023-09-11,8b9b2e51-bd3e-4
727ae73a-9,4,5,15,2,17,11,null,dbad3aa9,2022-12-02,e4c4b20a-f75,406.2,22.46,5.18,27.66,564.46,48.53,3,2022-12-12,a7e82309-0a99-4
d6fdeb5d-d,2,5,12,3,6,4,null,76fb6414,2024-09-15,80dc7ca5-786,339.08,17.41,18.03,10.77,581.08,11.86,2,2024-09-16,3c2888b6-9bf1-4
97a55ab6-3,5,1,16,3,24,5,62,4c379323,2023-08-30,359ce610-cff,417.32,37.59,7.6,12.92,185.94,43.98,5,2023-09-08,d1ebcb74-ba22-4
c84bcd14-4,5,2,7,3,12,14,null,c3b65a3a,2024-03-01,27b7425a-206,451.95,10.03,13.57,16.7,47.87,14.76,5,2024-03-05,c4f79ed9-b7bb-4
ce5dd010-9,4,3,8,2,3,4,null,2fd3b9aa,2023-05-23,c8144645-741,430.24,19.94,12.64,12.57,332.36,45.3,1,2023-05-31,265b2dda-5108-4
c054f9d2-c,3,4,5,4,7,6,108,1b2da488,2022-07-07,3750645e-c4e,272.04,41.98,0.82,21.88,494.22,2.2,2,null,cb2b857e-45d7-4
bd3db3c2-a,5,5,15,1,4,11,null,c985a362,2023-07-19,0709962f-411,5.41,39.79,9.06,13.23,14.77,39.4,3,2023-07-28,34df8c91-2e9f-4
72110918-9,3,1,2,4,4,11,112,fce9aa62,2022-09-29,d9c3a6fc-9e8,430.78,28.68,8.84,26.09,49.6,9.79,4,2022-10-09,e07db1de-bc28-4
6b54ff1e-8,4,1,17,4,19,12,null,05af7634,2022-08-06,a5f5db08-76f,402.82,18.02,16.37,15.54,373.71,17.94,1,2022-08-16,0255d06c-4d1e-4
e6bb1075-2,1,4,13,2,7,17,null,f328db73,2023-07-14,f9a1381a-2e4,51.09,37.8,2.37,19.22,439.94,25.7,2,2023-07-20,4e03afea-eb23-4
ced0c00d-3,2,1,2,4,16,10,46,ca41a22b,2022-03-24,51d6e587-be0,108.7,30.4,16.96,11.68,182.08,7.9,5,2022-03-29,530246fe-70b2-4
71885e75-e,4,4,19,4,18,4,null,5f533761,2024-12-07,b43d8c27-bd8,114.18,32.59,11.3,11.79,590.78,1.59,3,2024-12-11,3ad9c622-6ecc-4
3e8a9feb-7,1,3,2,4,2,20,null,e806af2c,2024-08-08,22236a5e-0f1,319.6,25.43,5.81,13.1,598.83,40.57,4,2024-08-16,f4ee460c-3f9f-4
9b681bf9-2,5,1,12,4,16,18,38,9f498a20,2023-05-21,1f9b9b03-e47,470.13,11.62,14.31,25.27,69.26,1.33,1,null,10754278-6336-4
b60d75fc-9,2,1,5,1,4,8,72,f53a0f6e,2023-10-29,712d9503-e9f,67.87,2.67,0.48,20.1,193.89,39.97,1,2023-10-31,0ce88932-2595-4
321ee9d5-3,4,4,1,2,11,12,58,4bdc5da2,2023-11-24,c28e2dbc-041,261.02,2.02,19.69,13.82,31.45,10.69,1,2023-11-27,4ad87b6a-3f53-4
e840d50e-9,1,5,12,3,3,14,71,cecc05c8,2023-10-29,dc035726-d57,248.74,29.24,4.26,3.35,183.57,9.94,4,2023-11-02,aa70baef-33fd-4
9ff51543-f,3,4,19,1,8,15,71,4750f15c,2023-03-20,a1a7d570-9cc,48.09,31.51,12.74,1.76,221.85,43.18,2,2023-03-22,b21fb815-99f5-4
43b9f381-1,5,3,1,2,25,1,82,74d5212b,2024-11-27,ea8e1d57-724,386.54,21.49,9.59,26.77,340.68,19.79,1,2024-11-28,2f8600e2-419b-4
a8d2442d-c,2,5,10,2,12,9,null,e41aa9dc,2025-01-05,9d788ca6-b29,471.13,1.08,2.14,13.37,231.1,32.77,3,null,3aee9ee0-0fda-4
a5a1a6a1-b,1,4,9,2,22,3,null,8c545810,2024-10-24,4f7f75cd-6ec,349.42,25.55,5.27,22.36,95.99,43.11,5,2024-10-27,3adcbd51-2f04-4
24b7e66c-4,3,1,5,3,13,16,40,aa0f07e9,2024-06-27,94213b72-94d,311.17,13.95,12.46,24.81,136.86,7.42,1,null,c4b3216d-ffa0-4
7ba52d49-7,5,2,8,4,25,20,null,72401005,2023-02-23,9ca2dfcb-472,268.64,31.85,8.9,19.77,301.2,17.14,3,null,31b21813-488b-4
c889a3d1-2,5,3,13,4,1,14,59,50f43cce,2025-03-14,f88f38bb-b23,149.67,28.79,14.16,7.46,411.31,27.67,1,2025-03-21,c6b4d617-643b-4
63c2f6dd-0,1,5,12,1,10,15,89,3ef93e59,2025-02-27,cf8c7499-fe4,171.47,18.43,5.29,20.58,57.64,36.25,1,2025-03-08,2680dda3-5528-4
8349929d-5,1,5,18,2,12,4,null,099fdb19,2022-07-20,1ac1090b-705,98.29,28.35,6.77,5.25,512.3,25.07,5,2022-07-29,43334165-0e01-4
3fbc5922-e,1,4,14,1,10,12,72,4349a5c1,2023-06-08,9d6d87ee-39d,150.65,25.15,1.02,15.4,376.15,41.92,5,2023-06-17,6ee708de-aac5-4
bc18945a-4,1,3,1,4,2,1,null,6ad84851,2023-05-30,cbc4d937-a3c,108.29,35.19,9.55,19.58,293.42,5.12,2,2023-06-07,d5d70762-a1db-4
bc0afc3b-d,1,1,19,2,9,15,87,4e3f6999,2023-12-11,d3613f11-3f6,429.87,8.02,10.09,14.19,378.57,27.84,5,2023-12-13,8e16ef86-0658-4
7ff6638c-1,5,4,10,1,10,11,93,40213995,2023-09-15,786b74be-038,380.79,39.76,7.54,20.97,419.31,26.33,1,2023-09-23,c662478c-de39-4
b7d7a21e-8,3,3,7,3,1,7,107,ca9562a5,2023-04-22,49c07aa1-978,312.62,13.76,1.7,7.28,107.6,22.69,2,null,c7b07c6c-2788-4
ac84630b-8,1,4,11,1,5,19,null,926306e2,2024-02-09,c41b4a86-456,406.2,42.42,15.22,27.22,492.76,47.33,3,2024-02-13,7e5eda91-7ea0-4
97f9029d-1,1,3,4,3,25,1,null,cc0d3a4b,2023-07-29,401759d2-289,359.75,25.82,4.36,16.37,480.28,49.18,5,2023-08-07,c60efcbc-e88c-4
f416d99a-5,4,2,12,4,20,12,null,8e4a2e06,2022-04-09,da000366-0e8,169.46,28.05,14.11,21.08,207.34,2.63,3,2022-04-13,b657f521-8cd9-4
652b41b6-4,4,2,7,1,3,1,null,adc12d55,2023-04-28,1761945e-cfe,271.89,34.81,17.17,16.97,317.3,39.17,3,2023-05-01,e0a7338f-42bc-4
62413c20-2,4,4,14,4,10,10,null,f56ca1d2,2023-08-20,99312e72-bba,336.08,43.36,8.58,22.08,527.33,6.85,3,2023-08-24,e5cdb93b-3e20-4
771058e2-0,4,2,20,4,18,7,113,b9c0d667,2024-01-04,9418164e-f1e,42.47,13.19,6.88,7.2,233.7,1.24,3,2024-01-10,99650e7b-5cb2-4
f48dccb9-0,3,4,19,3,22,3,60,5cd4b1e6,2023-05-13,9332cd51-67a,181.36,46.14,15.45,16.55,539.57,48.17,1,null,07962709-9cd0-4
569a8f02-e,1,5,8,4,12,7,null,0cf2082c,2023-11-29,5cc34798-01b,476.21,16.95,2.33,14.21,424.42,40.92,2,null,af08deb7-522c-4
869b4bcf-0,4,5,14,1,13,15,35,05f6ae3b,2023-08-21,854ba7c7-74d,154.19,48.88,14.37,21.69,487.26,27.99,4,2023-08-23,a98592be-e8db-4
bd2ab018-7,3,2,2,2,9,5,null,dc931952,2022-09-25,3c786606-384,156.32,41.95,11.09,13.41,518.01,9.97,3,2022-09-28,1c6bccdf-b97b-4
cb0b52f0-7,4,2,4,1,13,19,108,2b561497,2023-07-31,87c88898-98b,447.68,31.65,10.21,23.54,115.51,26.86,3,2023-08-09,a9b4a469-8a82-4
d7323b2d-e,5,4,19,2,20,6,107,62b73673,2023-05-30,4bb852e5-60d,155.92,36.24,6.21,23,541,17.73,1,null,d9e6275c-98bd-4
fa3ead92-5,3,4,1,1,21,3,null,b1ffdfe1,2022-09-03,0bdaba01-f63,210.57,3.18,16.31,14.31,20.88,21.28,5,2022-09-06,fb3edd63-a71f-4
dfa87e14-f,4,4,19,1,7,3,95,957ce8cc,2023-10-02,e3597475-69b,71.69,9.43,14.4,28.74,419.85,30.94,4,2023-10-11,151771c4-67cd-4
ac9ab73c-8,4,2,18,1,22,17,34,60856b3f,2024-04-12,7230f336-a1c,195.17,3.12,18.14,15.46,595.02,2.85,2,2024-04-21,19cec6b0-960b-4
38a4c22a-4,2,4,7,4,9,4,null,9b155b58,2022-07-18,2c086358-a75,21.52,12.19,3.41,12.91,253.13,17.43,2,2022-07-22,4b903297-8477-4
4a7aed3d-b,1,1,6,1,2,8,46,738e1142,2023-11-01,e58e9806-f6f,93.28,24.03,9.85,26.98,269.71,18.65,1,2023-11-11,736c83e2-c5c3-4
9baec30e-0,3,2,5,2,15,9,null,e38b7408,2023-04-19,64ac32a2-dee,28.05,24.14,6.36,29.32,312.65,7.33,2,null,f419578d-765c-4
d7b105a9-c,2,1,10,3,17,6,110,6eec5a57,2023-06-19,02781c0f-2ec,456.51,19.26,3.3,22.12,184.87,8.16,5,2023-06-24,aad16b9f-3e42-4
c328a158-a,2,5,17,3,13,2,87,6b95dfaa,2024-02-24,a0745b57-648,11.99,49.74,9.65,18.83,543.91,8.62,4,2024-03-03,1cac1360-7299-4
45095b19-0,2,1,20,1,22,1,null,77a84ffd,2024-04-16,12d5077d-4f3,498.13,11.58,14.01,6.8,530.53,37.02,3,2024-04-22,02279216-db1f-4
929d5d7b-a,4,2,18,2,15,9,81,5f733c66,2024-11-23,d32f0f75-1fa,418.42,47.35,19.14,29.37,596.35,18.82,3,null,fa34b727-4788-4
49daec3f-f,4,3,20,2,23,14,null,184e49e4,2024-02-05,4741e67a-877,138.74,39,5.78,23.56,412.09,13.25,3,2024-02-07,8365d35e-6556-4
21aa931f-1,5,2,20,3,12,20,null,559b7bf5,2024-11-13,a24fb309-214,68.09,15.72,5.49,7.62,257.58,6.03,1,2024-11-23,311fbf97-88cf-4
c31829f7-8,5,5,10,1,8,20,46,8e48fbc5,2022-07-31,7d7b1e9c-0dc,31.14,25.05,10.36,8.8,67.13,13.14,3,2022-08-02,16791e95-eb51-4
5271f1b1-c,3,4,12,3,25,18,71,ca1e34ac,2024-05-20,84672991-96b,441.18,31.13,0.03,25.35,382.21,41.65,4,null,9664c10d-0801-4
fc2328c4-1,3,2,14,4,5,2,null,0cc3dac0,2022-09-23,7d868146-680,274.63,26.96,11.08,11.34,68.35,28.22,4,2022-09-24,2d5938a1-8c6a-4
79c8072a-6,5,4,9,1,17,3,66,49542c0c,2024-03-15,683d8b32-ee7,40.84,33.39,19.75,7.63,537.18,44.73,2,2024-03-20,7550bd12-f125-4
6acba039-0,5,5,5,3,25,1,null,5a280a0a,2022-03-29,92edc27c-d15,448.91,15.7,13.93,1.95,391.16,20.53,3,2022-04-05,45e0a2ca-18ec-4
79a4a0e3-4,3,2,3,3,19,12,null,8a9f21f3,2022-07-27,50d6a901-f26,305.99,45.73,11.56,0.32,275.53,24.14,2,2022-07-29,cb8bbbb3-d6f5-4
ad78fd7b-f,5,4,19,4,8,10,108,b63e1eaf,2022-04-20,6a7bcb1d-216,460.92,19.74,3.31,0.39,90.64,37.82,2,2022-04-26,b0830c11-bacd-4
74ea708d-7,5,2,11,3,19,3,null,115c16ec,2023-03-07,53bbad76-ba0,50.38,16.33,6.22,8.79,496.82,30.79,1,2023-03-10,1d7bfbe2-c0f6-4
a9fe5fec-4,1,1,15,3,14,19,null,428736ce,2024-09-23,1ddca3c4-e27,123.09,22.86,2.95,4.89,249.22,32.48,4,2024-09-28,66918256-8f73-4
33a755a0-2,3,5,18,2,16,11,63,66f5db22,2022-10-09,6539e145-dc0,28.7,11.37,15.08,24.68,409.48,34.42,1,2022-10-15,d05afbe8-9a54-4
1df7551e-c,2,4,10,4,22,11,null,017c7b80,2025-03-21,f29d2b60-dab,12.48,5.53,0.31,28.91,216.08,7.4,4,2025-03-22,e524e198-2c48-4
b0d946cb-8,4,5,18,3,2,10,108,f5f45e71,2024-04-25,3cdc13c4-b9b,281.25,36.65,15,16.44,405.21,49.9,5,2024-04-29,cb4bddf2-ce22-4
62876df9-d,5,1,14,1,15,12,60,2b436a5f,2022-10-18,4dd0131f-ba3,308.35,15.79,7.83,21.54,456.48,30.14,1,2022-10-23,00419679-c244-4
e524c164-8,5,3,9,4,22,16,86,1353612f,2024-03-18,041742a4-8e8,92.06,5.76,6.72,26.08,581.9,48.15,4,2024-03-21,b57cf6b5-50b5-4
a68d718f-5,4,3,1,3,15,1,60,b0bfc424,2023-09-23,d47ccbad-a8d,87.27,46,0.94,24,17.35,15.46,4,2023-10-03,b5301123-808c-4
337bc35f-0,4,1,15,1,7,14,64,9901c3ee,2024-06-06,21f68dc2-07a,43.16,30.75,0.77,1.16,177.02,8.65,2,2024-06-07,531351d7-21dc-4
448666c6-d,1,4,11,1,22,17,111,0811da8f,2023-08-25,ab61a20a-a60,180.82,28.12,16.48,12.51,446.59,40.75,2,null,4048be50-a96a-4
dfff1379-3,3,5,12,1,16,4,null,83ff7741,2022-07-04,6c932db9-447,151.5,25.78,14.81,15.65,385.24,4.67,2,2022-07-11,56dc7afc-7408-4
