Website,Order ID,Order Date,Purchase Order Number,Currency,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,ASIN,Product Condition,Quantity,Payment Instrument Type,Order Status,Shipment Status,Ship Date,Shipping Option,Shipping Address,Billing Address,Carrier Name & Tracking Number,Product Name,Gift Message,Gift Sender Name,Gift Recipient Contact Details,Item Serial Number,Salesperson ID,Store Manager ID
Amazon,ORD-001892,2025-03-09,PO-01892,USD,92.72,9.27,18.48,12.37,806.58,834.48,83.43,B007305,Used - Like New,9,Gift Card,Cancelled,Delivered,2025-03-26,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-8223,Sample Product,,,,,SP-034,SM-004
Amazon,ORD-001893,2025-03-25,PO-01893,USD,133.65,13.37,9.37,23.8,369.66,400.95,40.11,B004177,Used - Like New,3,PayPal,Pending,Delivered,2025-03-11,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-5 - Tracking-5419,Sample Product,,,,,SP-040,SM-005
Amazon,ORD-001894,2025-03-05,PO-01894,USD,279.22,27.92,15.24,48.83,1808.17,1954.54,195.44,B003445,Refurbished,7,Credit Card,Cancelled,Delivered,2025-03-07,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-9167,Sample Product,,,,,SP-023,SM-003
Amazon,ORD-001895,2025-03-01,PO-01895,USD,384.7,38.47,8.41,74.06,3491.1,3847.0,384.7,B006385,New,10,PayPal,Shipped,Pending,2025-03-28,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-4210,Sample Product,,,,,SP-002,SM-001
Amazon,ORD-001896,2025-03-16,PO-01896,USD,227.28,22.73,6.45,25.66,2019.15,2045.52,204.57,B009713,New,9,Credit Card,Cancelled,Delivered,2025-03-06,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-2204,Sample Product,,,,,SP-019,SM-003
Amazon,ORD-001897,2025-03-09,PO-01897,USD,275.14,27.51,14.02,40.03,787.86,825.42,82.53,B005084,Used - Like New,3,Credit Card,Pending,Delivered,2025-03-17,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-6683,Sample Product,,,,,SP-017,SM-002
Amazon,ORD-001898,2025-03-25,PO-01898,USD,222.5,22.25,19.05,16.4,1598.45,1557.5,155.75,B008495,Refurbished,7,PayPal,Cancelled,Pending,2025-03-16,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-7320,Sample Product,,,,,SP-033,SM-004
Amazon,ORD-001899,2025-03-11,PO-01899,USD,20.88,2.09,10.74,0.7,66.81,62.64,6.27,B008947,Refurbished,3,Credit Card,Pending,Pending,2025-03-13,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-5 - Tracking-2892,Sample Product,,,,,SP-017,SM-002
Amazon,ORD-001900,2025-03-07,PO-01900,USD,296.7,29.67,8.18,0.17,3262.0,2967.0,296.7,B007586,Refurbished,10,Gift Card,Pending,Pending,2025-03-07,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-4778,Sample Product,,,,,SP-038,SM-005
Amazon,ORD-001901,2025-03-18,PO-01901,USD,222.0,22.2,6.12,15.68,1828.16,1776.0,177.6,B001565,Used - Like New,8,Gift Card,Cancelled,Pending,2025-03-01,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-5077,Sample Product,,,,,SP-026,SM-003
Amazon,ORD-001902,2025-03-22,PO-01902,USD,212.04,21.2,11.74,12.0,1991.16,1908.36,190.8,B002672,New,9,Credit Card,Pending,Pending,2025-03-18,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-6489,Sample Product,,,,,SP-016,SM-002
Amazon,ORD-001903,2025-03-06,PO-01903,USD,87.5,8.75,5.97,4.73,91.52,87.5,8.75,B002368,Used - Like New,1,PayPal,Cancelled,In Transit,2025-03-15,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-4916,Sample Product,,,,,SP-016,SM-002
Amazon,ORD-001904,2025-03-22,PO-01904,USD,30.1,3.01,12.96,6.01,271.0,301.0,30.1,B004227,New,10,Credit Card,Cancelled,Delivered,2025-03-10,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-3 - Tracking-5210,Sample Product,,,,,SP-031,SM-004
Amazon,ORD-001905,2025-03-12,PO-01905,USD,48.65,4.87,7.71,4.52,147.0,145.95,14.61,B007373,Used - Like New,3,Credit Card,Pending,In Transit,2025-03-26,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-5 - Tracking-9897,Sample Product,,,,,SP-026,SM-003
Amazon,ORD-001906,2025-03-09,PO-01906,USD,100.3,10.03,7.28,1.91,1084.2,1003.0,100.3,B007731,New,10,Credit Card,Shipped,In Transit,2025-03-18,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-6571,Sample Product,,,,,SP-024,SM-003
Amazon,ORD-001907,2025-03-05,PO-01907,USD,278.27,27.83,13.48,53.67,252.43,278.27,27.83,B004021,New,1,Credit Card,Pending,Delivered,2025-03-12,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-6483,Sample Product,,,,,SP-004,SM-001
Amazon,ORD-001908,2025-03-02,PO-01908,USD,365.63,36.56,14.41,42.87,1796.6,1828.15,182.8,B003659,Refurbished,5,Gift Card,Pending,Delivered,2025-03-12,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-2 - Tracking-2547,Sample Product,,,,,SP-012,SM-002
Amazon,ORD-001909,2025-03-19,PO-01909,USD,296.32,29.63,10.79,15.3,1863.9,1777.92,177.78,B001812,New,6,Gift Card,Shipped,Delivered,2025-03-20,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-2591,Sample Product,,,,,SP-012,SM-002
Amazon,ORD-001910,2025-03-25,PO-01910,USD,188.75,18.88,8.12,2.53,820.4,755.0,75.52,B008312,New,4,Gift Card,Shipped,Delivered,2025-03-15,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-6668,Sample Product,,,,,SP-012,SM-002
Amazon,ORD-001911,2025-03-19,PO-01911,USD,241.21,24.12,14.47,35.04,230.29,241.21,24.12,B008524,Used - Like New,1,PayPal,Pending,Pending,2025-03-10,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-5 - Tracking-4296,Sample Product,,,,,SP-025,SM-003
Amazon,ORD-001912,2025-03-26,PO-01912,USD,328.29,32.83,5.73,0.44,2524.76,2298.03,229.81,B009909,Used - Like New,7,PayPal,Shipped,Pending,2025-03-14,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-9155,Sample Product,,,,,SP-005,SM-001
Amazon,ORD-001913,2025-03-28,PO-01913,USD,487.24,48.72,15.01,88.16,3134.6,3410.68,341.04,B006059,New,7,Gift Card,Shipped,In Transit,2025-03-20,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-9045,Sample Product,,,,,SP-023,SM-003
Amazon,ORD-001914,2025-03-15,PO-01914,USD,78.88,7.89,14.88,9.95,537.74,552.16,55.23,B002817,New,7,PayPal,Cancelled,Pending,2025-03-08,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-2 - Tracking-5968,Sample Product,,,,,SP-025,SM-003
Amazon,ORD-001915,2025-03-13,PO-01915,USD,258.28,25.83,14.3,49.82,468.58,516.56,51.66,B008330,Refurbished,2,PayPal,Shipped,Delivered,2025-03-04,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-7333,Sample Product,,,,,SP-001,SM-001
Amazon,ORD-001916,2025-03-15,PO-01916,USD,231.3,23.13,13.51,26.49,1139.7,1156.5,115.65,B004968,Used - Like New,5,Gift Card,Cancelled,In Transit,2025-03-18,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-2523,Sample Product,,,,,SP-016,SM-002
Amazon,ORD-001917,2025-03-27,PO-01917,USD,225.15,22.52,19.69,25.73,221.94,225.15,22.52,B005174,Refurbished,1,Gift Card,Shipped,Delivered,2025-03-11,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-7246,Sample Product,,,,,SP-030,SM-004
Amazon,ORD-001918,2025-03-22,PO-01918,USD,356.77,35.68,19.34,68.9,2588.4,2854.16,285.44,B009436,Refurbished,8,PayPal,Shipped,Delivered,2025-03-15,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-6491,Sample Product,,,,,SP-018,SM-002
Amazon,ORD-001919,2025-03-13,PO-01919,USD,113.72,11.37,17.85,13.14,1007.55,1023.48,102.33,B004639,Used - Like New,9,Gift Card,Pending,In Transit,2025-03-13,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-9381,Sample Product,,,,,SP-037,SM-005
Amazon,ORD-001920,2025-03-06,PO-01920,USD,189.28,18.93,19.44,21.44,1120.62,1135.68,113.58,B002429,Used - Like New,6,Credit Card,Pending,Delivered,2025-03-28,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-3673,Sample Product,,,,,SP-016,SM-002
Amazon,ORD-001921,2025-03-19,PO-01921,USD,285.84,28.58,18.92,43.99,1081.72,1143.36,114.32,B007987,Used - Like New,4,Gift Card,Pending,In Transit,2025-03-25,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-8176,Sample Product,,,,,SP-012,SM-002
Amazon,ORD-001922,2025-03-12,PO-01922,USD,376.07,37.61,7.03,0.79,1238.67,1128.21,112.83,B004951,Used - Like New,3,Gift Card,Shipped,Delivered,2025-03-12,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-5 - Tracking-4234,Sample Product,,,,,SP-029,SM-004
Amazon,ORD-001923,2025-03-23,PO-01923,USD,341.52,34.15,6.75,14.23,2530.08,2390.64,239.05,B005343,New,7,Credit Card,Shipped,Delivered,2025-03-27,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-2 - Tracking-1122,Sample Product,,,,,SP-034,SM-004
Amazon,ORD-001924,2025-03-13,PO-01924,USD,394.23,39.42,18.27,48.97,3846.8,3942.3,394.2,B002368,Refurbished,10,PayPal,Shipped,Pending,2025-03-11,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-2 - Tracking-2173,Sample Product,,,,,SP-010,SM-002
Amazon,ORD-001925,2025-03-08,PO-01925,USD,256.84,25.68,16.44,25.53,1027.96,1027.36,102.72,B007386,New,4,PayPal,Cancelled,In Transit,2025-03-27,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-9373,Sample Product,,,,,SP-034,SM-004
Amazon,ORD-001926,2025-03-07,PO-01926,USD,82.28,8.23,17.94,4.77,85.74,82.28,8.23,B002010,Refurbished,1,Gift Card,Pending,Pending,2025-03-02,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-6798,Sample Product,,,,,SP-016,SM-002
Amazon,ORD-001927,2025-03-14,PO-01927,USD,479.54,47.95,13.24,38.26,489.23,479.54,47.95,B007616,Refurbished,1,PayPal,Pending,In Transit,2025-03-26,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-9824,Sample Product,,,,,SP-026,SM-003
Amazon,ORD-001928,2025-03-26,PO-01928,USD,257.6,25.76,8.59,20.34,1578.12,1545.6,154.56,B005574,New,6,Gift Card,Pending,Delivered,2025-03-26,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-2 - Tracking-3745,Sample Product,,,,,SP-018,SM-002
Amazon,ORD-001929,2025-03-26,PO-01929,USD,96.14,9.61,8.3,13.41,554.04,576.84,57.66,B007335,Used - Like New,6,PayPal,Pending,Delivered,2025-03-11,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-1893,Sample Product,,,,,SP-012,SM-002
Amazon,ORD-001930,2025-03-23,PO-01930,USD,375.04,37.5,7.8,67.16,2417.66,2625.28,262.5,B005278,Used - Like New,7,PayPal,Pending,In Transit,2025-03-28,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-8473,Sample Product,,,,,SP-002,SM-001
Amazon,ORD-001931,2025-03-27,PO-01931,USD,137.96,13.8,5.71,14.82,684.7,689.8,69.0,B006880,Used - Like New,5,Gift Card,Cancelled,Delivered,2025-03-07,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-1015,Sample Product,,,,,SP-006,SM-001
Amazon,ORD-001932,2025-03-14,PO-01932,USD,411.58,41.16,14.4,80.58,3349.44,3704.22,370.44,B001940,Used - Like New,9,Gift Card,Shipped,In Transit,2025-03-16,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-6543,Sample Product,,,,,SP-002,SM-001
Amazon,ORD-001933,2025-03-03,PO-01933,USD,79.56,7.96,8.63,4.01,751.59,716.04,71.64,B001150,Refurbished,9,Credit Card,Pending,Pending,2025-03-24,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-6076,Sample Product,,,,,SP-034,SM-004
Amazon,ORD-001934,2025-03-18,PO-01934,USD,317.33,31.73,16.11,16.42,2993.76,2855.97,285.57,B004458,Refurbished,9,Credit Card,Cancelled,Delivered,2025-03-21,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-5348,Sample Product,,,,,SP-024,SM-003
Amazon,ORD-001935,2025-03-25,PO-01935,USD,188.54,18.85,11.32,27.39,1260.0,1319.78,131.95,B006006,New,7,Credit Card,Cancelled,Pending,2025-03-26,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-1580,Sample Product,,,,,SP-004,SM-001
Amazon,ORD-001936,2025-03-21,PO-01936,USD,101.53,10.15,17.27,10.33,101.35,101.53,10.15,B004310,Used - Like New,1,Credit Card,Cancelled,Pending,2025-03-06,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-5877,Sample Product,,,,,SP-023,SM-003
Amazon,ORD-001937,2025-03-01,PO-01937,USD,467.86,46.79,7.05,8.95,4551.3,4210.74,421.11,B004007,Refurbished,9,PayPal,Pending,Delivered,2025-03-28,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-8985,Sample Product,,,,,SP-016,SM-002
Amazon,ORD-001938,2025-03-24,PO-01938,USD,351.67,35.17,11.95,27.95,1435.56,1406.68,140.68,B009031,New,4,Gift Card,Pending,In Transit,2025-03-13,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-3 - Tracking-2657,Sample Product,,,,,SP-001,SM-001
Amazon,ORD-001939,2025-03-11,PO-01939,USD,191.65,19.17,15.3,36.41,348.82,383.3,38.34,B005003,New,2,PayPal,Shipped,In Transit,2025-03-25,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-5 - Tracking-2485,Sample Product,,,,,SP-011,SM-002
Amazon,ORD-001940,2025-03-17,PO-01940,USD,438.19,43.82,13.47,26.87,910.28,876.38,87.64,B008112,Used - Like New,2,PayPal,Shipped,Delivered,2025-03-12,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-2 - Tracking-4319,Sample Product,,,,,SP-004,SM-001
Amazon,ORD-001941,2025-03-25,PO-01941,USD,12.82,1.28,13.09,0.34,55.04,51.28,5.12,B009109,Refurbished,4,Credit Card,Shipped,In Transit,2025-03-07,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-8226,Sample Product,,,,,SP-028,SM-004
Amazon,ORD-001942,2025-03-11,PO-01942,USD,153.93,15.39,11.48,24.96,866.16,923.58,92.34,B003120,Used - Like New,6,Gift Card,Cancelled,Delivered,2025-03-05,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-9800,Sample Product,,,,,SP-032,SM-004
Amazon,ORD-001943,2025-03-15,PO-01943,USD,23.09,2.31,10.07,3.79,194.49,207.81,20.79,B007215,Refurbished,9,Credit Card,Pending,In Transit,2025-03-14,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-6414,Sample Product,,,,,SP-023,SM-003
Amazon,ORD-001944,2025-03-28,PO-01944,USD,408.05,40.81,9.2,75.76,3357.9,3672.45,367.29,B005031,Used - Like New,9,Credit Card,Cancelled,In Transit,2025-03-09,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-4985,Sample Product,,,,,SP-009,SM-001
Amazon,ORD-001945,2025-03-15,PO-01945,USD,489.91,48.99,7.73,60.48,478.42,489.91,48.99,B008949,Used - Like New,1,Credit Card,Shipped,Delivered,2025-03-28,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-2 - Tracking-1255,Sample Product,,,,,SP-037,SM-005
Amazon,ORD-001946,2025-03-14,PO-01946,USD,135.19,13.52,16.05,8.36,1263.15,1216.71,121.68,B003234,New,9,Credit Card,Shipped,Pending,2025-03-27,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-3097,Sample Product,,,,,SP-001,SM-001
Amazon,ORD-001947,2025-03-24,PO-01947,USD,396.98,39.7,7.08,0.72,3487.68,3175.84,317.6,B003347,Used - Like New,8,Gift Card,Shipped,Pending,2025-03-08,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-6428,Sample Product,,,,,SP-025,SM-003
Amazon,ORD-001948,2025-03-21,PO-01948,USD,150.35,15.04,6.97,27.59,551.2,601.4,60.16,B007944,Refurbished,4,Gift Card,Shipped,In Transit,2025-03-22,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-4280,Sample Product,,,,,SP-040,SM-005
Amazon,ORD-001949,2025-03-08,PO-01949,USD,398.17,39.82,6.36,53.86,3073.04,3185.36,318.56,B003511,Refurbished,8,Credit Card,Pending,Delivered,2025-03-07,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-2 - Tracking-5671,Sample Product,,,,,SP-017,SM-002
Amazon,ORD-001950,2025-03-13,PO-01950,USD,467.11,46.71,16.13,45.01,2812.86,2802.66,280.26,B003972,New,6,Credit Card,Cancelled,Pending,2025-03-12,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-3 - Tracking-4494,Sample Product,,,,,SP-031,SM-004
Amazon,ORD-001951,2025-03-06,PO-01951,USD,438.68,43.87,6.92,47.6,2174.75,2193.4,219.35,B004296,New,5,Gift Card,Cancelled,In Transit,2025-03-14,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-1966,Sample Product,,,,,SP-006,SM-001
Amazon,ORD-001952,2025-03-08,PO-01952,USD,186.75,18.68,16.74,16.96,1884.7,1867.5,186.8,B007786,Used - Like New,10,Credit Card,Cancelled,Pending,2025-03-11,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-9935,Sample Product,,,,,SP-037,SM-005
Amazon,ORD-001953,2025-03-19,PO-01953,USD,112.1,11.21,17.01,4.08,1073.07,1008.9,100.89,B008377,Used - Like New,9,Credit Card,Shipped,Pending,2025-03-10,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-3772,Sample Product,,,,,SP-039,SM-005
Amazon,ORD-001954,2025-03-22,PO-01954,USD,477.94,47.79,11.81,47.67,2390.3,2389.7,238.95,B005480,New,5,Gift Card,Cancelled,Delivered,2025-03-12,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-3134,Sample Product,,,,,SP-020,SM-003
Amazon,ORD-001955,2025-03-03,PO-01955,USD,67.71,6.77,5.36,0.76,147.44,135.42,13.54,B004402,New,2,Credit Card,Shipped,Pending,2025-03-11,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-5585,Sample Product,,,,,SP-015,SM-002
Amazon,ORD-001956,2025-03-25,PO-01956,USD,198.42,19.84,11.42,39.08,1433.44,1587.36,158.72,B008117,New,8,Credit Card,Shipped,In Transit,2025-03-10,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-4958,Sample Product,,,,,SP-022,SM-003
Amazon,ORD-001957,2025-03-02,PO-01957,USD,451.79,45.18,6.14,30.05,466.92,451.79,45.18,B009292,Used - Like New,1,PayPal,Shipped,Pending,2025-03-20,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-2 - Tracking-8429,Sample Product,,,,,SP-022,SM-003
Amazon,ORD-001958,2025-03-13,PO-01958,USD,53.16,5.32,5.68,8.69,199.16,212.64,21.28,B009484,Used - Like New,4,Credit Card,Shipped,Pending,2025-03-03,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-7606,Sample Product,,,,,SP-031,SM-004
Amazon,ORD-001959,2025-03-05,PO-01959,USD,385.16,38.52,9.65,61.28,1812.0,1925.8,192.6,B007011,New,5,Credit Card,Shipped,Pending,2025-03-08,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-9096,Sample Product,,,,,SP-008,SM-001
Amazon,ORD-001960,2025-03-03,PO-01960,USD,493.19,49.32,16.13,88.52,4085.91,4438.71,443.88,B002536,Used - Like New,9,Credit Card,Shipped,Delivered,2025-03-02,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-3279,Sample Product,,,,,SP-023,SM-003
Amazon,ORD-001961,2025-03-03,PO-01961,USD,328.87,32.89,19.44,43.03,3187.3,3288.7,328.9,B001670,Refurbished,10,Gift Card,Cancelled,In Transit,2025-03-19,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-8061,Sample Product,,,,,SP-007,SM-001
Amazon,ORD-001962,2025-03-17,PO-01962,USD,184.65,18.46,13.88,9.31,1744.2,1661.85,166.14,B003951,Refurbished,9,Credit Card,Cancelled,Pending,2025-03-26,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-8634,Sample Product,,,,,SP-027,SM-003
Amazon,ORD-001963,2025-03-06,PO-01963,USD,252.36,25.24,7.96,15.21,2099.12,2018.88,201.92,B003920,Refurbished,8,Credit Card,Cancelled,Delivered,2025-03-16,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-5 - Tracking-1940,Sample Product,,,,,SP-017,SM-002
Amazon,ORD-001964,2025-03-08,PO-01964,USD,44.8,4.48,6.77,8.08,329.6,358.4,35.84,B005880,Refurbished,8,Credit Card,Cancelled,Pending,2025-03-16,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-7186,Sample Product,,,,,SP-022,SM-003
Amazon,ORD-001965,2025-03-14,PO-01965,USD,55.62,5.56,15.4,1.47,537.39,500.58,50.04,B009064,New,9,Gift Card,Pending,Pending,2025-03-10,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-2 - Tracking-8598,Sample Product,,,,,SP-028,SM-004
Amazon,ORD-001966,2025-03-09,PO-01966,USD,239.97,24.0,17.1,19.82,732.45,719.91,72.0,B001286,Used - Like New,3,Credit Card,Shipped,Pending,2025-03-10,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-4071,Sample Product,,,,,SP-006,SM-001
Amazon,ORD-001967,2025-03-04,PO-01967,USD,13.63,1.36,9.99,0.05,134.46,122.67,12.24,B002729,Refurbished,9,Gift Card,Pending,Pending,2025-03-18,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-7855,Sample Product,,,,,SP-008,SM-001
